uid,sid
178,578
178,549
178,550
178,70
178,926
178,71
178,73
178,1609
178,526
178,440
178,1153
178,1058
178,1154
178,80
178,737
178,839
178,454
178,1106
178,1386
178,87
178,449
178,452
178,585
178,1155
178,119
178,123
178,586
178,124
178,136
178,793
178,150
178,1400
178,1181
178,151
178,1670
178,376
178,1497
178,1277
178,153
178,155
178,1282
178,158
178,754
178,163
178,165
178,168
178,171
178,174
178,765
178,187
178,196
178,1184
178,483
178,462
178,463
178,1186
178,1310
178,531
178,382
178,1002
178,384
178,385
178,3426
178,822
178,4162
178,828
178,392
178,393
178,1761
178,395
178,608
178,1669
178,201
178,400
178,2521
178,1008
178,1537
178,409
178,4395
178,203
178,1555
178,204
178,538
178,1206
178,488
178,206
178,953
178,1574
178,208
178,668
69,4
69,506
69,239
69,304
69,28
69,30
69,473
69,55
69,62
69,1386
69,1181
69,163
69,999
69,187
69,806
69,461
69,1165
69,1513
69,1001
69,595
69,386
69,532
69,387
69,388
69,602
69,1421
69,392
69,433
69,559
69,608
69,1132
69,201
69,1893
69,399
69,400
69,615
69,1535
69,1536
69,1537
69,408
69,409
69,1021
69,874
69,564
69,2147
69,631
69,1200
69,537
69,1542
69,416
69,1202
69,1558
69,1544
69,641
69,1562
69,1565
69,645
69,1031
69,1032
69,2124
69,647
69,204
69,1568
69,2051
69,565
69,489
69,540
69,208
69,891
69,2955
69,541
69,1711
69,2170
69,2902
69,896
69,1215
69,684
69,1718
69,2862
69,691
69,214
69,499
69,697
69,698
69,215
69,1049
69,501
69,2581
69,3573
69,962
69,4396
434,0
434,3
434,4
434,505
434,239
434,304
434,16
434,18
434,22
434,508
434,26
434,28
434,30
434,367
434,542
434,728
434,1052
434,422
434,731
434,50
434,544
434,56
434,474
434,516
434,1438
434,59
434,60
434,62
434,63
434,1179
434,548
434,925
434,68
434,70
434,71
434,74
434,75
434,1467
434,2032
434,1074
434,82
434,371
434,84
434,1108
434,583
434,87
434,452
434,3202
434,2069
434,585
434,374
434,1659
434,100
434,3075
434,748
434,588
434,138
434,139
434,1122
434,793
434,1440
434,1670
434,376
434,155
434,1283
434,3607
434,1624
434,3755
434,163
434,1629
434,979
434,3422
434,1182
434,1865
434,4397
434,4398
434,765
434,186
434,192
434,462
434,463
434,531
434,382
434,1412
434,532
434,387
434,388
434,426
434,1808
434,392
434,397
434,1132
434,201
434,1894
434,3102
434,1135
434,613
434,400
434,1905
434,4399
434,1537
434,407
434,3154
434,1838
434,1197
434,564
434,1200
434,537
434,881
434,1031
434,2124
434,204
434,650
434,1037
434,4104
434,1572
434,661
434,662
434,667
434,540
434,1436
434,208
434,1705
434,4400
77,13
77,239
77,16
77,315
77,439
77,723
77,55
77,56
77,70
77,737
77,372
77,3488
77,452
77,139
77,376
77,2921
77,168
77,187
77,813
77,382
77,532
77,559
77,608
77,1132
77,613
77,1195
77,615
77,3443
77,1023
77,626
77,629
77,537
77,1202
77,1572
77,2629
77,1575
33,4
33,6
33,9
33,239
33,304
33,14
33,16
33,319
33,439
33,27
33,348
33,56
33,454
33,139
33,190
33,1165
446,0
446,2
446,3
446,4
446,1371
446,6
446,275
446,9
446,278
446,418
446,506
446,239
446,304
446,16
446,471
446,22
446,439
446,28
446,1785
446,473
446,578
446,200
446,840
446,449
446,100
446,121
446,586
446,124
446,2071
446,136
446,139
446,376
446,155
446,163
446,377
446,174
446,2606
446,850
446,1184
446,384
446,532
446,389
446,400
446,1680
446,1022
446,1198
446,625
81,0
81,1
81,247
81,2
81,4401
81,251
81,252
81,254
81,465
81,3979
81,1166
81,256
81,233
81,3
81,4402
81,1059
81,264
81,1337
81,269
81,270
81,6
81,3738
81,273
81,278
81,4403
81,1341
81,13
81,466
81,296
81,1648
81,304
81,309
81,469
81,325
81,1365
81,570
81,1785
81,341
81,366
81,1429
81,4404
81,344
81,346
81,724
81,32
81,347
81,1367
81,4405
81,571
81,348
81,1596
81,1235
81,350
81,1236
81,1375
81,355
81,48
81,61
81,1074
185,4
185,239
185,304
185,22
185,28
185,473
185,516
185,546
185,163
185,201
185,1536
185,536
185,1750
185,718
185,4406
292,0
292,2
292,251
292,3
292,505
292,275
292,1083
292,304
292,507
292,16
292,315
292,325
292,20
292,21
292,22
292,508
292,28
292,30
292,366
292,367
292,3266
292,473
292,542
292,572
292,368
292,2234
292,3499
292,514
292,58
292,516
292,59
292,62
292,63
292,370
292,546
292,576
292,519
292,1240
292,924
292,521
292,549
292,550
292,70
292,71
292,1466
292,75
292,582
292,371
292,3938
292,84
292,86
292,475
292,424
292,1108
292,448
292,87
292,1471
292,449
292,989
292,1475
292,374
292,100
292,1180
292,218
292,2603
292,586
292,136
292,844
292,1181
292,376
292,155
292,163
292,2073
292,174
292,1182
292,1290
292,2885
292,592
292,4398
292,765
292,999
292,187
292,530
292,806
292,594
292,1186
292,4407
292,2079
292,1001
292,531
292,596
292,1411
292,382
292,383
292,484
292,1188
292,2027
292,1002
292,384
292,532
292,2556
292,388
292,1003
292,426
292,389
292,603
292,1421
292,1809
292,390
292,831
292,392
292,393
292,606
292,559
292,1816
292,608
292,1527
292,2247
292,1132
292,4408
292,2199
292,1894
292,2128
292,399
292,400
292,3042
292,3688
292,615
292,3787
292,2144
292,1828
292,1534
292,871
292,872
292,619
292,409
292,624
292,2847
292,1681
292,2147
292,949
292,625
292,628
292,1539
292,1199
292,2112
292,632
292,3922
292,634
292,2149
292,3508
292,3790
292,1435
292,2696
292,1027
292,203
292,487
292,1029
292,3791
292,639
292,2890
292,1975
292,2892
292,1562
292,1565
292,643
292,1205
292,3674
292,645
292,1031
292,3926
292,1032
292,2124
292,4409
292,4410
292,538
292,4411
292,1693
292,1040
292,1570
292,3697
292,488
292,1041
292,952
292,3699
292,2897
292,565
292,4150
292,1573
292,1998
292,3702
292,954
292,2004
292,207
292,4412
292,2952
292,4413
292,540
292,1436
292,208
292,2716
292,2631
292,2054
292,669
292,1703
292,4414
292,567
292,491
292,492
292,3677
292,3043
292,3044
292,955
292,1211
292,1709
292,1710
292,1776
292,4415
292,2165
292,892
292,1711
292,4416
292,4417
292,1213
292,1214
292,3113
292,1842
292,493
292,4418
292,2179
292,1216
292,496
292,2638
292,4419
292,3049
292,213
292,691
292,497
292,4420
292,907
292,3050
292,1726
292,1730
292,1219
292,4421
292,698
292,4422
292,4423
292,1222
292,501
292,502
292,1223
292,4424
292,4391
292,914
292,708
292,3003
292,4425
292,3114
292,4426
292,3707
292,1750
292,3403
292,959
292,4427
345,836
345,6
345,275
345,1339
345,1148
345,364
345,419
345,468
345,298
345,239
345,302
345,304
345,305
345,1146
345,15
345,20
345,21
345,439
345,26
345,27
345,245
345,366
345,348
345,579
323,421
323,32
323,58
323,71
323,791
323,4428
323,844
323,3736
323,163
323,2606
323,1504
323,1298
323,1305
323,460
323,823
473,6
473,13
473,304
473,16
473,319
473,1674
473,347
473,61
473,70
473,71
473,98
473,100
473,125
473,139
473,143
473,2180
473,1181
473,155
473,158
473,527
473,849
473,174
473,196
473,463
473,382
473,532
473,602
473,861
473,390
473,393
473,561
473,869
473,4429
473,649
473,1037
473,539
473,1576
473,491
473,1706
473,675
473,678
473,692
473,498
473,695
54,2213
54,4430
54,353
54,2217
54,368
54,2063
54,1912
54,967
54,474
54,516
54,63
54,1464
54,1431
54,1264
54,746
54,1116
54,1277
54,155
54,159
54,3295
54,3161
54,185
54,1406
54,3207
54,4431
54,4432
54,432
54,4433
54,610
54,3216
54,1195
54,4079
54,2145
54,4434
54,4435
54,1984
28,0
28,836
28,249
28,1370
28,232
28,1080
28,275
28,11
28,419
28,303
28,307
28,16
28,315
28,318
28,20
28,21
28,472
28,336
28,243
28,245
28,337
28,366
28,348
432,4
432,505
432,13
432,239
432,304
432,22
432,508
432,26
432,28
432,30
432,367
432,473
432,727
432,1052
432,1601
432,55
432,56
432,60
432,62
432,546
432,971
432,524
432,447
432,2644
432,2815
432,2069
432,374
432,3491
432,586
432,2840
432,124
432,1115
432,126
432,1267
432,142
432,155
432,163
432,2074
432,531
432,1521
432,1416
432,532
432,387
432,1808
432,1549
432,392
432,559
432,2565
432,3036
432,405
432,204
432,208
432,1213
88,836
88,232
88,1649
88,273
88,1148
88,364
88,239
88,306
88,1146
88,15
88,16
88,420
88,315
88,18
88,318
88,22
88,243
88,439
88,26
88,28
88,337
280,0
280,256
280,13
280,1365
280,1147
280,1588
280,1374
280,1596
280,61
280,579
280,1074
458,3
458,4
458,13
458,239
458,304
458,305
458,16
458,22
458,508
458,26
458,28
458,368
458,49
458,50
458,56
458,58
458,474
458,63
458,65
458,549
458,582
458,81
458,453
458,446
458,2530
458,86
458,1431
458,448
458,583
458,87
458,2542
458,1156
458,1475
458,100
458,1394
458,2138
458,991
458,218
458,1260
458,586
458,124
458,3510
458,4086
458,138
458,139
458,2605
458,844
458,1181
458,376
458,155
458,1795
458,163
458,1860
458,171
458,2074
458,3680
458,174
458,3126
458,378
458,2885
458,765
458,999
458,482
458,187
458,807
458,460
458,809
458,463
458,810
458,1310
458,531
458,387
458,392
458,606
458,1527
458,397
458,612
458,400
458,1020
458,485
458,2147
458,626
458,4436
458,877
458,632
458,4437
458,1554
458,203
458,1029
458,4438
458,639
458,951
458,1561
458,1975
458,881
458,882
458,2892
458,1545
458,1981
458,1688
458,3926
458,1689
458,1567
458,538
458,1569
458,1693
458,488
458,206
458,539
458,886
458,3773
458,490
458,3703
458,1574
458,954
458,661
458,207
458,1699
458,1436
458,208
458,3705
458,2054
458,1702
458,2014
458,1707
458,2901
458,891
458,3802
458,2634
458,677
458,541
458,1711
458,2169
458,2170
458,2902
458,896
458,3113
458,1842
458,493
458,683
458,2965
458,684
458,494
458,4388
458,686
458,2906
458,2057
458,2179
458,901
458,495
458,1216
458,496
458,3053
458,213
458,1720
458,497
458,498
458,214
458,499
458,2667
458,1728
458,1729
458,1730
458,908
458,697
458,1048
458,1732
458,700
458,1222
458,501
458,3827
458,1736
458,3828
458,1223
458,503
458,504
12,0
12,246
12,2
12,249
12,1370
12,253
12,465
12,256
12,232
12,3
12,1371
12,271
12,1224
12,1148
12,364
12,568
12,417
12,418
12,421
12,11
12,287
12,1065
12,1648
12,298
12,506
12,239
12,304
12,507
12,3742
12,14
12,1146
12,15
12,315
12,569
12,325
12,20
12,25
12,570
12,26
12,27
12,28
12,245
75,256
75,3
75,4
75,1371
75,505
75,275
75,364
75,13
75,239
75,304
75,16
75,420
75,318
75,319
75,21
75,471
75,22
75,242
75,439
75,27
75,28
75,366
75,32
75,473
75,727
75,778
75,543
75,50
75,544
75,53
75,369
75,56
75,545
75,1438
75,61
75,63
75,370
75,1179
75,924
75,68
75,70
75,71
75,3200
75,780
75,1381
75,737
75,1384
75,82
75,371
75,454
75,1386
75,1108
75,200
75,448
75,87
75,1471
75,452
75,94
75,585
75,1155
75,1475
75,1793
75,118
75,991
75,1487
75,586
75,124
75,842
75,136
75,843
75,139
75,1920
75,149
75,844
75,151
75,753
75,155
75,160
75,163
75,164
75,165
75,1290
75,591
75,186
75,196
75,483
75,462
75,595
75,596
75,382
75,1760
75,1803
75,1002
75,532
75,388
75,601
75,602
75,1549
75,605
75,1433
75,433
75,393
75,201
75,1895
75,613
75,615
75,1008
75,1534
75,871
75,618
75,408
75,409
75,1020
75,624
75,1197
75,485
75,411
75,2149
75,1963
75,203
75,416
75,1687
75,1544
75,2891
75,1428
165,263
165,272
165,568
165,1342
165,466
165,302
165,304
165,306
165,16
165,19
165,20
165,330
165,438
165,508
165,23
165,25
165,723
165,32
165,510
165,571
165,964
165,1052
165,1590
165,43
165,49
165,50
165,55
165,513
165,57
165,58
165,59
165,60
165,64
165,65
165,518
165,548
165,1462
165,578
165,520
165,1465
165,70
165,71
165,75
165,1241
165,1379
165,1592
165,582
165,1247
165,79
165,737
165,82
165,372
165,454
165,1105
165,475
165,200
165,87
165,3121
165,1613
165,88
165,449
165,2611
165,97
165,477
165,98
165,100
165,1258
165,1483
165,123
165,746
165,138
165,139
165,1920
165,140
165,141
165,793
165,149
165,151
165,845
165,376
165,153
165,797
165,155
165,754
165,163
165,756
165,168
165,171
165,1759
165,174
165,1182
165,1291
165,1292
165,176
165,1163
165,1144
165,764
165,1636
165,1637
165,182
165,766
165,1164
165,1304
165,187
165,457
165,197
165,2833
165,808
165,461
165,483
165,1514
165,463
165,813
165,1310
165,531
165,1320
165,3326
165,3331
165,1002
165,532
165,820
165,825
165,1806
165,3095
165,1809
165,390
165,2512
165,4439
165,2562
165,432
165,3045
165,2687
165,396
165,3867
165,1129
165,1529
165,864
165,4440
165,3104
165,2102
165,3381
165,615
165,4441
165,3875
165,872
165,618
165,1536
165,4442
165,1537
165,3618
165,407
165,1837
165,1838
165,564
165,949
165,3046
165,2691
165,630
165,4443
165,631
165,4273
165,1026
165,4444
165,2659
165,1200
165,950
165,4445
165,203
165,4446
165,1542
165,416
165,1558
165,1562
165,642
165,2893
165,1205
165,3047
165,3231
165,4447
165,647
165,204
165,4448
165,3989
165,1692
165,2051
165,1987
165,1040
165,1989
165,1694
112,0
112,252
112,232
112,1080
112,4
112,6
112,1065
112,419
112,13
112,292
112,296
112,239
112,304
112,420
112,19
112,240
112,21
112,331
112,2214
112,22
112,721
112,25
112,1674
112,243
112,28
112,244
112,245
112,29
112,337
112,30
112,1785
112,1147
112,348
112,473
112,2217
112,772
112,773
112,3156
112,34
112,966
112,2063
112,1459
112,776
112,777
112,42
112,778
112,45
112,1096
112,47
112,49
112,1071
112,369
112,1073
112,55
112,56
112,57
112,58
112,59
112,517
112,61
112,62
112,370
112,546
112,1179
112,1462
112,1378
112,578
112,520
112,1465
112,549
112,550
112,70
112,524
112,732
112,71
112,2224
112,525
112,733
112,973
112,1241
112,1790
112,1469
112,1056
112,780
112,1153
112,1074
112,1154
112,2474
112,1848
112,4449
112,200
112,448
112,2680
112,452
112,784
112,3012
112,1852
112,2590
112,585
112,1155
112,1475
112,97
112,477
112,98
112,1659
112,100
112,1390
112,1616
112,742
112,112
112,114
112,1919
112,1180
112,119
112,1483
112,123
112,586
112,124
112,2531
112,136
112,2645
112,1160
112,933
112,150
112,1400
112,151
112,1670
112,376
112,153
112,797
112,3294
112,754
112,163
112,3627
112,994
112,377
112,174
112,1925
112,805
112,1798
112,187
112,461
112,1165
112,1186
112,813
112,4450
112,817
112,382
112,3326
112,383
112,1127
112,819
112,484
112,1188
112,3172
112,1002
112,384
112,386
112,388
112,826
112,389
112,603
112,391
112,1433
112,393
112,394
112,1817
112,1818
112,608
112,3257
112,1527
112,2654
112,4451
112,865
112,3215
112,614
112,615
112,3031
112,1136
112,3764
112,3871
112,870
112,1534
112,4452
112,1536
112,3032
112,619
112,409
112,4453
112,3022
112,4164
112,4076
112,4395
112,4454
112,563
112,3663
112,564
112,628
112,3673
112,1957
112,877
112,1200
112,950
112,1967
112,203
112,487
112,1029
112,639
112,1544
112,4455
112,1545
112,1565
112,644
112,2122
112,1032
112,3230
112,1546
112,4456
112,204
112,1991
112,1207
112,886
112,954
112,661
112,4457
112,4458
112,207
112,540
112,3795
112,208
112,566
112,209
112,2008
112,2054
112,1702
112,891
112,1211
112,677
112,541
112,4459
112,4460
59,964
59,448
59,748
59,1920
59,590
59,1412
59,3027
59,4461
59,1195
59,615
59,1535
59,4462
59,4463
59,1554
59,1685
59,1561
59,2661
59,3047
59,538
59,3700
59,489
59,2898
59,4464
59,1211
384,0
384,234
384,239
384,21
384,22
384,336
384,26
384,28
384,48
384,53
384,2029
384,1179
384,578
384,2587
384,200
384,448
384,2069
384,585
384,586
384,1670
384,155
384,1310
384,382
384,388
384,608
384,1535
384,634
384,640
66,1381
66,1249
66,371
66,446
66,4084
66,84
66,85
66,86
66,3273
66,930
66,448
66,1613
66,3275
176,150
176,844
176,849
176,4465
176,188
176,457
176,380
176,860
176,386
176,602
176,861
176,1813
176,1129
176,1009
176,873
176,1952
176,4466
176,564
176,3856
176,2694
176,1684
176,1435
176,416
176,2150
176,1544
176,881
176,2577
302,4
302,272
302,239
302,304
302,58
302,578
302,80
302,1105
302,200
302,87
302,702
302,1746
302,716
276,304
276,16
276,56
276,550
276,200
276,1155
276,1919
276,1920
276,174
276,1186
276,384
276,388
276,393
276,1938
276,1136
276,1537
276,874
276,2693
276,1558
276,1692
276,1987
276,661
276,2713
276,2053
276,2008
276,4467
276,2016
276,4468
276,4469
276,1710
276,1043
276,2855
276,2725
276,2731
276,1714
276,4470
276,3819
276,2737
276,906
276,2976
276,1582
276,1729
276,1730
276,2741
276,1737
276,4139
276,2759
276,4471
276,2998
276,2768
491,6
491,439
491,543
491,50
491,100
491,163
491,187
491,483
491,387
491,397
491,201
491,400
491,1008
491,870
491,409
491,564
491,203
491,204
491,206
491,208
491,541
491,497
491,698
453,2
453,251
453,3
453,4
453,6
453,1148
453,13
453,466
453,298
453,506
453,239
453,15
453,16
453,325
453,21
453,1587
453,3263
453,22
453,28
453,30
453,509
453,473
453,966
453,543
453,50
453,51
453,369
453,54
453,514
453,57
453,58
453,474
453,545
453,60
453,61
453,62
453,63
453,546
453,65
453,924
453,68
453,1378
453,521
453,550
453,972
453,551
453,440
453,1153
453,372
453,2541
453,84
453,86
453,94
453,3754
453,2069
453,1758
453,3678
453,100
453,4472
453,1394
453,121
453,126
453,139
453,376
453,1277
453,155
453,159
453,173
453,1633
453,174
453,1503
453,1182
453,1183
453,1298
453,4465
453,807
453,984
453,4473
453,4050
453,1308
453,199
418,1370
418,317
418,1358
418,571
418,544
418,1591
418,56
418,69
418,76
418,735
418,79
418,86
418,1108
418,87
418,2611
418,746
418,130
418,139
418,149
418,1497
418,163
418,169
418,2606
418,999
418,854
418,463
418,531
418,1002
418,3336
418,432
418,615
418,1675
418,618
418,1765
418,623
418,1027
418,1544
418,1562
418,1986
89,770
89,27
89,31
89,921
89,368
89,515
89,59
89,549
89,927
89,1386
89,1471
89,2611
89,1260
89,128
89,139
89,3421
89,165
89,527
89,196
89,197
89,460
89,4474
89,531
89,4475
89,387
89,2514
89,396
89,1132
89,864
89,400
89,615
89,3143
89,1550
89,4476
89,3047
89,1702
89,4477
89,4478
227,2
227,249
227,2200
227,251
227,465
227,256
227,232
227,257
227,3
227,4
227,2202
227,6
227,272
227,1148
227,364
227,3115
227,421
227,3476
227,1585
227,13
227,297
227,506
227,239
227,1141
227,302
227,304
227,4479
227,4480
227,420
227,315
227,318
227,319
227,323
227,20
227,240
227,1067
227,332
227,22
227,438
227,508
227,25
227,570
227,243
227,439
227,28
227,245
227,30
227,1785
227,32
227,347
227,1845
227,353
227,473
227,2465
227,542
227,729
227,1459
227,543
227,2065
227,47
227,731
227,50
227,51
227,53
227,54
227,2221
227,2222
227,2029
227,1606
227,56
227,57
227,58
227,474
227,545
227,516
227,1438
227,60
227,61
227,62
227,63
227,1151
227,546
227,66
227,1378
227,987
227,549
227,550
227,523
227,70
227,71
227,75
227,734
227,1241
227,4029
227,579
227,1099
227,2472
227,1379
227,1243
227,1153
227,4481
227,4482
227,441
227,2473
227,371
227,4483
227,372
377,2
377,251
377,465
377,256
377,232
377,3
377,4
377,6
377,505
377,272
377,3115
377,285
377,12
377,1585
377,419
377,1066
377,466
377,3741
377,1648
377,467
377,239
377,4484
377,304
377,306
377,16
377,315
377,569
377,2642
377,241
377,21
377,331
377,471
377,22
377,721
377,26
377,28
377,244
377,29
377,339
377,366
143,6
143,1339
143,1148
143,11
143,239
143,304
143,1146
143,16
143,319
143,21
143,348
143,1151
143,549
143,3200
143,1790
143,1469
143,579
338,256
338,304
338,1146
338,16
338,1150
338,56
338,2473
338,372
338,1110
338,91
338,452
338,3122
338,102
338,1395
338,376
338,1280
338,1294
338,187
338,462
338,531
338,1027
393,836
393,256
393,275
393,1148
393,417
393,286
393,13
393,298
393,307
393,15
393,469
393,1351
393,325
393,20
393,21
393,22
393,472
393,508
393,336
393,439
393,366
393,32
393,510
393,367
393,348
393,473
393,1052
393,511
393,369
393,513
393,56
393,57
393,58
393,61
393,63
393,546
393,518
393,548
393,68
393,987
393,521
393,549
393,972
393,70
393,71
393,75
393,1241
393,579
393,1153
393,944
393,1247
393,839
393,371
393,372
393,477
393,98
393,112
393,991
393,130
393,143
393,151
393,376
393,753
393,153
393,158
393,165
393,2075
393,1294
393,186
393,1124
393,531
393,382
393,385
393,532
393,387
393,388
393,1003
393,828
393,602
393,389
393,393
393,400
393,614
393,618
393,564
393,1023
393,629
393,203
393,416
393,641
393,1035
393,538
393,4485
393,208
393,670
393,2166
393,896
393,3113
393,3252
393,2174
301,256
301,232
301,275
301,919
301,1351
301,1784
301,4195
301,217
301,2671
301,368
301,2063
301,3023
301,44
301,2029
301,474
301,516
301,60
301,63
301,1151
301,1179
301,1464
301,1439
301,972
301,732
301,927
301,580
301,4486
301,80
301,2566
301,111
301,2487
301,1392
301,1262
301,2614
301,1492
301,1271
301,1277
301,2841
301,154
301,155
301,759
301,2495
301,1144
301,4487
301,764
301,4488
301,4212
301,4489
301,1871
301,4490
301,4491
301,4492
301,1520
301,4493
301,4494
301,3967
301,4495
301,4496
301,225
301,4497
301,2091
301,2127
301,4498
301,610
301,3102
301,4499
301,4500
301,1011
301,4501
301,4502
301,4503
301,1675
301,3222
301,624
301,4504
301,949
301,4505
301,4506
301,4507
301,661
301,4508
301,4509
301,4510
301,675
452,0
452,233
452,304
452,315
452,22
452,28
452,514
452,62
452,1108
452,124
452,377
452,387
452,392
452,397
452,400
452,619
452,409
452,564
452,632
452,203
452,487
452,204
452,1041
452,565
452,539
452,1573
452,207
452,540
452,208
452,541
452,213
452,497
452,698
266,232
266,6
266,275
266,1148
266,417
266,298
266,15
266,16
266,319
266,325
266,20
266,21
266,472
266,439
266,26
467,246
467,4
467,263
467,286
467,419
467,292
467,14
467,16
467,315
467,318
467,20
467,21
467,1067
467,330
467,472
467,721
467,336
467,243
467,337
467,31
467,348
467,349
467,726
467,34
467,777
467,778
467,2468
467,48
467,49
467,53
467,55
467,57
467,58
467,578
467,549
467,71
467,74
467,734
467,780
467,79
467,839
467,475
467,200
467,3121
467,88
467,783
467,585
467,95
467,1155
467,97
467,3713
467,1917
467,118
467,119
467,122
467,123
467,124
467,125
467,791
467,792
467,1395
467,3999
467,136
467,139
467,1122
467,375
467,149
467,1272
467,151
467,152
467,376
467,1497
467,153
467,754
467,163
467,527
467,171
467,3161
467,1294
467,1925
467,185
467,456
467,767
467,457
467,196
467,380
467,483
467,1185
467,1308
467,811
467,812
467,1186
467,1930
467,813
467,531
467,1411
467,382
467,1125
467,484
467,1882
467,2621
467,1002
467,384
467,385
467,386
467,532
467,387
467,388
467,946
467,426
467,826
467,1189
467,602
467,1936
467,1421
467,390
467,391
467,863
467,392
467,1888
467,534
467,393
467,606
467,1815
467,396
467,608
467,1129
467,1819
467,2654
467,938
467,398
467,2565
467,1893
467,561
467,399
467,400
467,3507
467,3688
467,615
467,3875
467,870
467,871
467,1829
467,872
467,618
467,1536
467,409
467,1949
467,3143
467,4511
467,1765
467,1021
467,4512
467,563
467,4513
467,1197
467,411
467,3006
467,3788
467,877
467,1682
467,4514
467,632
467,1026
467,633
467,1140
467,1962
467,414
467,1963
467,4515
467,3226
467,1200
467,4516
467,950
467,1435
467,1554
467,1027
467,203
467,1542
467,487
467,2279
467,1969
467,1029
467,4517
467,2574
467,881
467,4280
467,3612
467,2892
467,1768
467,1545
467,2532
467,641
467,2575
467,1031
467,1032
467,1546
467,646
467,1693
467,1040
467,1207
467,657
467,1696
467,539
467,886
467,2000
467,490
467,2629
467,4518
467,2004
467,3243
467,3244
467,661
467,662
467,540
467,3993
449,0
449,4
449,275
449,3261
449,13
449,239
449,304
449,16
449,420
449,22
449,243
449,28
449,367
449,473
449,728
449,1052
449,56
449,58
449,545
449,1438
449,61
449,63
449,370
449,519
449,70
449,1241
449,475
449,448
449,783
449,374
449,100
449,104
449,106
449,2568
449,139
449,794
449,160
449,161
449,163
449,847
449,192
449,1314
449,531
449,1412
449,385
449,387
449,426
449,828
449,391
449,392
449,396
449,400
449,1009
449,870
449,485
449,1022
449,2147
449,949
449,628
449,2111
449,877
449,1682
449,634
449,1963
449,202
449,1554
449,1545
449,1204
449,2576
449,2662
449,4519
449,204
449,649
449,1691
449,538
449,1568
449,1040
449,952
449,206
449,539
449,886
449,3244
449,662
449,667
449,540
449,208
449,888
449,1702
449,1576
449,675
449,678
449,1579
449,683
449,684
449,2177
449,2023
449,496
449,1718
449,1722
449,4381
449,1729
449,909
449,1732
449,215
449,1437
449,1736
449,3829
449,4520
449,504
238,275
238,472
238,727
238,578
238,1788
238,526
238,371
238,586
238,748
238,3466
238,2593
238,1397
238,4521
238,933
238,1117
238,376
238,3736
238,4522
238,4523
238,2073
238,1502
405,261
405,421
405,239
405,1146
405,20
405,21
405,543
405,51
405,1438
405,65
405,549
405,2034
405,121
405,791
405,136
405,1271
405,844
405,163
405,165
405,1796
405,2607
405,1504
405,765
405,2039
405,1514
405,462
405,463
405,1310
405,4524
405,4000
405,4525
142,0
142,231
142,256
142,1081
142,275
142,3115
142,1064
142,2602
142,1065
142,13
142,239
142,304
142,306
142,16
142,316
142,1351
142,3061
142,20
142,2642
142,21
142,1067
142,508
142,25
142,243
142,439
142,30
142,3978
142,347
142,921
142,367
142,473
142,727
142,368
142,39
142,48
142,731
142,49
142,2222
142,55
142,2609
142,1606
142,56
142,57
142,58
142,515
142,474
142,1438
142,59
142,60
142,61
142,3500
142,62
142,370
142,64
142,546
142,65
142,547
142,548
142,68
142,578
142,1607
142,549
142,70
142,71
142,1466
142,2673
142,74
142,1608
142,733
142,973
142,1609
142,75
142,1788
142,734
142,76
142,2032
142,1468
142,4526
142,579
142,1154
142,441
142,737
474,251
474,231
474,232
474,271
474,9
474,239
474,3617
474,470
474,1359
474,28
474,30
466,3
466,4
466,3260
466,505
466,3060
466,1597
466,9
466,2669
466,421
466,13
466,468
466,506
466,239
466,311
466,16
466,4527
466,508
466,23
466,27
466,28
466,30
466,921
466,510
466,367
466,571
466,473
466,727
466,572
466,965
466,1052
466,511
466,422
466,35
466,368
466,1651
466,3065
466,729
466,730
466,1460
466,44
466,48
466,731
466,49
466,50
466,1652
466,1072
466,1073
466,1591
466,54
466,55
466,513
466,1461
466,514
466,56
466,57
466,58
466,515
466,545
466,1438
466,59
466,60
466,61
466,575
466,63
466,370
466,546
466,65
466,518
466,576
466,547
466,519
466,1462
466,925
466,68
466,1464
466,577
466,520
466,1152
466,987
466,971
466,1439
466,521
466,1607
466,69
466,549
466,522
466,523
466,551
466,3268
466,927
466,525
466,74
466,1609
466,3070
466,526
466,2809
466,4029
466,1790
466,1469
466,929
466,84
466,200
466,1471
466,2611
466,3201
466,2612
466,1851
466,989
466,1852
466,1758
466,95
466,1475
466,1615
466,2070
466,374
466,1616
466,4528
466,1661
466,115
466,1180
466,118
466,1482
466,3591
466,2138
466,218
466,4529
466,123
466,425
466,4530
466,1794
466,586
466,124
466,2071
466,3724
466,128
466,748
466,136
466,137
466,1662
466,139
466,1160
466,4531
466,1496
466,149
466,1181
466,4532
466,1401
466,4533
466,797
466,3421
466,155
466,1282
466,3607
466,1625
466,160
466,162
466,163
466,4534
466,3504
466,168
466,527
466,1629
466,2075
466,3084
466,175
466,1290
466,591
466,1635
466,3126
466,763
466,764
466,1671
466,2828
466,3092
466,1668
466,1642
466,999
466,190
466,3893
466,557
466,529
466,1442
466,3148
466,1509
466,4535
466,483
466,462
466,813
466,4536
466,2080
466,531
466,936
466,596
466,4537
466,4538
466,4539
466,4540
466,1518
466,2081
466,2887
466,4201
466,1188
466,1002
466,1443
466,1444
466,532
466,822
466,199
466,2558
466,4541
466,4542
466,4543
466,1809
466,390
466,1810
466,4544
466,3429
466,4545
466,4546
466,4547
466,4548
466,2092
466,560
466,1527
466,4549
466,4550
466,1528
466,3150
